ride_id,rideable_type,started_at,ended_at,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,member_casual
8D7A3ACDE8C7918F,classic_bike,9/4/2021 21:35,9/4/2021 21:46,Halsted St & Dickens Ave,Racine Ave & Fullerton Ave,41.919936,-87.64883,41.92556258,-87.65840426,member
8D7E514B1A3121CC,classic_bike,9/1/2021 10:51,9/1/2021 11:23,Sheffield Ave & Webster Ave,Clark St & Bryn Mawr Ave,41.92154,-87.653818,41.983593,-87.669154,casual
8D7E83503B63275E,classic_bike,9/1/2021 10:22,9/1/2021 10:53,Dodge Ave & Main St,Central St Metra,42.03463185,-87.6991877,42.063598,-87.69873,casual
8D7EAD72C3B85F8F,classic_bike,9/4/2021 9:06,9/4/2021 9:54,Michigan Ave & 8th St,Michigan Ave & Washington St,41.872773,-87.623981,41.88398406,-87.62468398,casual
8D7EC7D7FC813D31,electric_bike,9/4/2021 17:39,9/4/2021 17:51,Lincoln Ave & Waveland Ave,Damen Ave & Melrose Ave,41.9488285,-87.67525567,41.9405555,-87.67850667,member
8D80F062EBAED538,electric_bike,9/1/2021 17:11,9/1/2021 17:38,Mies van der Rohe Way & Chestnut St,DuSable Lake Shore Dr & Belmont Ave,41.89877483,-87.62285217,41.94068733,-87.63908167,casual
8D836FB42E448001,electric_bike,9/4/2021 15:23,9/4/2021 16:03,Streeter Dr & Grand Ave,Shore Dr & 55th St,41.89221217,-87.61196667,41.79523883,-87.58088417,member
8D8670A4E09238B5,docked_bike,9/4/2021 13:15,9/4/2021 13:31,DuSable Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,41.880958,-87.616743,41.892278,-87.612043,casual
8D868D430E549FD9,classic_bike,9/4/2021 22:00,9/4/2021 22:13,Racine Ave & 35th St,Racine Ave & 18th St,41.83069611,-87.65597591,41.858166,-87.656495,member
8D876CA2B16E5359,electric_bike,9/1/2021 8:48,9/1/2021 8:56,Glenwood Ave & Morse Ave,Broadway & Granville Ave,42.00800917,-87.665506,41.994844,-87.66021867,member
8D87DC2FB143BDA2,electric_bike,9/4/2021 19:33,9/4/2021 19:57,Mies van der Rohe Way & Chestnut St,,41.89851967,-87.6227695,41.88,-87.67,casual
8D8BE262B1437E67,classic_bike,9/1/2021 18:35,9/1/2021 18:37,Damen Ave & Chicago Ave,Damen Ave & Grand Ave,41.895769,-87.67722,41.89126435,-87.67684221,casual
8D8C10862195F3C2,classic_bike,9/1/2021 20:52,9/1/2021 21:05,Clark St & Lincoln Ave,Orleans St & Merchandise Mart Plaza,41.915689,-87.6346,41.888243,-87.63639,casual
8D8C56CCC8B91110,classic_bike,9/1/2021 23:01,9/1/2021 23:12,Clybourn Ave & Division St,Walsh Park,41.904613,-87.640552,41.91461,-87.667968,member
8D8DFF80ECB34CD1,classic_bike,9/1/2021 12:58,9/1/2021 13:44,State St & Van Buren St,State St & Van Buren St,41.877181,-87.627844,41.877181,-87.627844,member
8D8E3B518C084F80,classic_bike,9/4/2021 19:30,9/4/2021 19:54,Halsted St & Roscoe St,Broadway & Cornelia Ave,41.94367,-87.64895,41.945529,-87.646439,casual
8D8F2BE80E5E2749,classic_bike,9/1/2021 18:48,9/1/2021 18:53,Dearborn Pkwy & Delaware Pl,Wells St & Elm St,41.898969,-87.629912,41.903222,-87.634324,member
8D900A89BA0560CA,electric_bike,9/4/2021 0:39,9/4/2021 1:07,Streeter Dr & Grand Ave,Central Park Ave & North Ave,41.89231667,-87.61223983,41.90974767,-87.71664033,casual
8D90399C6860F463,classic_bike,9/1/2021 17:06,9/1/2021 17:25,Clark St & Schiller St,Clinton St & Lake St,41.907993,-87.631501,41.885637,-87.641823,casual
8D90CF1F4CBAC0C8,electric_bike,9/1/2021 10:44,9/1/2021 10:52,Larrabee St & Oak St,Sedgwick St & Huron St,41.90032533,-87.64302767,41.894655,-87.63856983,member
8D91A1B066F56001,docked_bike,9/4/2021 16:15,9/4/2021 16:32,Wells St & Hubbard St,Field Blvd & South Water St,41.889906,-87.634266,41.886349,-87.617517,casual
8D94A1C4084008E0,classic_bike,9/1/2021 17:03,9/1/2021 17:29,Streeter Dr & Grand Ave,Dearborn St & Erie St,41.892278,-87.612043,41.893992,-87.629318,casual
8D96E3B456648BCF,electric_bike,9/1/2021 23:27,9/1/2021 23:56,State St & 33rd St,Union Ave & Root St,41.83467983,-87.6258645,41.81918833,-87.643292,member
8D996E45CC98458F,electric_bike,9/4/2021 16:47,9/4/2021 16:54,,,41.95,-87.69,41.96,-87.71,casual
8D99E3DD52F67829,electric_bike,9/4/2021 16:08,9/4/2021 16:20,Franklin St & Lake St,Dusable Harbor,41.8857165,-87.635445,41.8869515,-87.61282917,member
8D9A8E73E5AB4521,electric_bike,9/1/2021 17:02,9/1/2021 17:16,Southport Ave & Clybourn Ave,,41.92087183,-87.66379117,41.91,-87.69,member
8D9ACA3EE8E0227B,docked_bike,9/4/2021 13:41,9/4/2021 14:31,Indiana Ave & Roosevelt Rd,Streeter Dr & Grand Ave,41.867888,-87.623041,41.892278,-87.612043,casual
8D9C94FA36D9E92A,electric_bike,9/4/2021 17:20,9/4/2021 17:27,Wabash Ave & Adams St,Wabash Ave & Roosevelt Rd,41.87965867,-87.62536533,41.86719583,-87.62587117,member
8D9D76041C2946E3,classic_bike,9/1/2021 6:27,9/1/2021 6:34,LaSalle St & Jackson Blvd,Rush St & Hubbard St,41.878166,-87.631929,41.890173,-87.626185,member
8D9DDEDB1297640D,classic_bike,9/1/2021 10:08,9/1/2021 10:15,Wood St & Chicago Ave,Ashland Ave & Lake St,41.895634,-87.672069,41.88592,-87.66717,member
8D9EAF44BD96574D,classic_bike,9/4/2021 13:55,9/4/2021 14:05,Streeter Dr & Grand Ave,DuSable Lake Shore Dr & Monroe St,41.892278,-87.612043,41.880958,-87.616743,casual
8DA0315E79E256E4,classic_bike,9/1/2021 12:36,9/1/2021 12:55,Lakefront Trail & Wilson Ave,Lakefront Trail & Wilson Ave,41.965845,-87.645361,41.965845,-87.645361,member
8DA1079D80ADCF40,classic_bike,9/1/2021 19:31,9/1/2021 19:35,DuSable Lake Shore Dr & Wellington Ave,Broadway & Barry Ave,41.93668845,-87.63682902,41.93758232,-87.64409781,casual
8DA134ADFE3D8C47,classic_bike,9/4/2021 17:22,9/4/2021 17:34,Milwaukee Ave & Wabansia Ave,California Ave & Francis Pl (Temp),41.912616,-87.681391,41.91849115,-87.6974228,casual
8DA170B1BFEFA2F3,classic_bike,9/4/2021 9:48,9/4/2021 11:09,Michigan Ave & Oak St,Michigan Ave & Oak St,41.90096039,-87.62377664,41.90096039,-87.62377664,casual
8DA640DF0DD6FF8B,electric_bike,9/4/2021 15:52,9/4/2021 16:18,Prairie Ave & Garfield Blvd,Cottage Grove Ave & 47th St,41.79483967,-87.61879283,41.8097715,-87.6066355,casual
8DA74350B7398C2F,classic_bike,9/1/2021 14:35,9/1/2021 14:40,Broadway & Waveland Ave,Broadway & Belmont Ave,41.949074,-87.648636,41.940106,-87.645451,member
8DA744312E6F600D,classic_bike,9/4/2021 19:36,9/4/2021 19:42,Green St & Madison St,Halsted St & Polk St,41.881892,-87.648789,41.87184,-87.64664,member
8DA8607970686C5F,classic_bike,9/4/2021 19:51,9/4/2021 20:03,Sedgwick St & Schiller St,New St & Illinois St,41.907626,-87.638566,41.89084704,-87.61861682,member
8DA8CB82B9095B1D,classic_bike,9/4/2021 19:19,9/4/2021 19:40,Streeter Dr & Grand Ave,Michigan Ave & Jackson Blvd,41.892278,-87.612043,41.87785,-87.62408,casual
8DA9D67139A02E0E,classic_bike,9/1/2021 23:09,9/1/2021 23:20,Franklin St & Chicago Ave,Franklin St & Monroe St,41.89674697,-87.63566762,41.880317,-87.635185,casual
8DAAD9638F3227A7,electric_bike,9/1/2021 19:29,9/1/2021 20:36,,,41.71,-87.57,41.74,-87.55,member
8DADEBFE9BDF42EA,electric_bike,9/4/2021 19:47,9/4/2021 20:05,Michigan Ave & 8th St,State St & Kinzie St,41.8726175,-87.624123,41.88883967,-87.6273315,casual
8DAF26E556FE62D2,classic_bike,9/1/2021 16:23,9/1/2021 16:29,DuSable Lake Shore Dr & Belmont Ave,Broadway & Cornelia Ave,41.940775,-87.639192,41.945529,-87.646439,member
8DAF83556EC05F3D,electric_bike,9/1/2021 7:58,9/1/2021 8:24,,LaSalle St & Illinois St,41.93,-87.7,41.89089483,-87.63184083,member
8DAFC3F30F464645,electric_bike,9/1/2021 18:20,9/1/2021 18:56,,Clark St & Winnemac Ave,41.88,-87.67,41.9733095,-87.66781633,casual
8DAFCCE7E3B5BE6B,electric_bike,9/1/2021 18:54,9/1/2021 19:20,Southport Ave & Roscoe St,,41.94364517,-87.66396383,41.96,-87.64,casual
8DB44EA9D6A6A964,electric_bike,9/4/2021 18:18,9/4/2021 18:30,,,41.79,-87.59,41.8,-87.59,member
8DB565FD702C401D,electric_bike,9/4/2021 9:46,9/4/2021 10:05,Desplaines St & Jackson Blvd,Albany Ave & Bloomingdale Ave,41.87825683,-87.644217,41.91399933,-87.7051135,casual
8DB8B7993AD09256,electric_bike,9/1/2021 20:03,9/1/2021 20:14,,Desplaines St & Kinzie St,41.89,-87.68,41.8888385,-87.64442733,member
8DBBA60CB528BA40,classic_bike,9/1/2021 8:31,9/1/2021 8:51,Leavitt St & Addison St,DuSable Lake Shore Dr & Belmont Ave,41.946655,-87.683359,41.940775,-87.639192,member
8DBBF927536B7CBA,electric_bike,9/1/2021 13:24,9/1/2021 13:50,Elmwood Ave & Austin St,Southport Ave & Waveland Ave,42.02581317,-87.68405217,41.94817483,-87.66391533,member
8DBEC5FB7F621C8F,classic_bike,9/1/2021 17:09,9/1/2021 17:18,Clark St & Berwyn Ave,Broadway & Wilson - Truman College Vaccination Site,41.97799665,-87.6680471,41.965221,-87.658139,casual
8DBECF4B59E60D69,classic_bike,9/1/2021 21:42,9/1/2021 21:45,Mies van der Rohe Way & Chicago Ave,Fairbanks Ct & Grand Ave,41.89691,-87.621743,41.89184737,-87.6205802,member
8DBF52DC8A981317,classic_bike,9/4/2021 19:43,9/4/2021 20:21,Fairbanks Ct & Grand Ave,Wabash Ave & Roosevelt Rd,41.89184737,-87.6205802,41.867227,-87.625961,casual
8DC146624C386C8D,electric_bike,9/4/2021 10:19,9/4/2021 10:28,California Ave & North Ave,,41.91040433,-87.697177,41.92,-87.71,member
8DC17DDEBB8A4EDC,electric_bike,9/4/2021 12:19,9/4/2021 12:24,,,41.78,-87.6,41.79,-87.6,casual
8DC27FCD2258493C,classic_bike,9/1/2021 12:58,9/1/2021 13:10,Aberdeen St & Monroe St,Wells St & Huron St,41.880419,-87.655519,41.894722,-87.634362,member
8DC2C96351102B52,electric_bike,9/1/2021 22:46,9/1/2021 22:51,Broadway & Belmont Ave,Southport Ave & Belmont Ave,41.94012883,-87.64549067,41.93948283,-87.66372467,casual
8DC332CE276AC443,classic_bike,9/4/2021 14:55,9/4/2021 15:08,Clark St & Newport St,Sedgwick St & Webster Ave,41.94454,-87.654678,41.922167,-87.638888,casual
8DC3CA33D737D195,classic_bike,9/4/2021 16:39,9/4/2021 16:57,Wells St & Evergreen Ave,Desplaines St & Kinzie St,41.906724,-87.63483,41.88871604,-87.64444785,casual
8DC7626FB5A5C09F,classic_bike,9/1/2021 18:41,9/1/2021 19:11,Racine Ave & 15th St,Racine Ave & 15th St,41.861267,-87.656625,41.861267,-87.656625,casual
8DC7B22585D18415,classic_bike,9/1/2021 11:10,9/1/2021 11:10,Pine Grove Ave & Irving Park Rd,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,41.954383,-87.648043,member
8DCA0EB42A156C27,classic_bike,9/1/2021 19:41,9/1/2021 19:50,Halsted St & Polk St,Throop St & Taylor St,41.87184,-87.64664,41.868968,-87.659141,member
8DCBD3389DB2D9E2,docked_bike,9/4/2021 13:27,9/4/2021 13:36,Green St & Randolph St,Clinton St & Madison St,41.883668,-87.64867,41.882242,-87.641066,casual
8DD1A723C3D504D9,classic_bike,9/4/2021 11:10,9/4/2021 11:23,Clark St & Drummond Pl,Clark St & Elm St,41.931248,-87.644336,41.902973,-87.63128,casual
8DD3E65CBCA890E3,classic_bike,9/1/2021 15:51,9/1/2021 15:56,Ellis Ave & 60th St,Ellis Ave & 55th St,41.78509715,-87.60107276,41.79430062,-87.60144977,member
8DD5E7966C209555,classic_bike,9/4/2021 11:02,9/4/2021 12:40,Sedgwick St & Huron St,Racine Ave & Belmont Ave,41.894666,-87.638437,41.939743,-87.658865,casual
8DD79B5AFBFFA0F6,classic_bike,9/4/2021 22:47,9/4/2021 22:54,Damen Ave & Grand Ave,Damen Ave & Division St,41.89126435,-87.67684221,41.903266,-87.678435,member
8DDA3963BF5A2D4A,classic_bike,9/4/2021 17:05,9/4/2021 17:24,Southport Ave & Wrightwood Ave,Sheffield Ave & Waveland Ave,41.928773,-87.663913,41.949399,-87.654529,casual
8DDCEE12C05229C9,classic_bike,9/1/2021 15:38,9/1/2021 15:46,Canal St & Adams St,Michigan Ave & Washington St,41.879255,-87.639904,41.88398406,-87.62468398,member
8DDD71B2F8959A6A,electric_bike,9/1/2021 16:33,9/1/2021 16:49,Michigan Ave & Oak St,,41.90095533,-87.62374567,41.94,-87.64,casual
8DDE9225FE40D151,classic_bike,9/4/2021 17:38,9/4/2021 18:04,Federal St & Polk St,New St & Illinois St,41.87207763,-87.62954377,41.89084704,-87.61861682,member
8DDF72161A0D8FC5,classic_bike,9/4/2021 11:39,9/4/2021 11:42,Ridge Blvd & Howard St,Paulina St & Howard St,42.019276,-87.68452,42.019159,-87.673573,member
8DE004E39F19C7E8,classic_bike,9/1/2021 18:55,9/1/2021 19:10,Green St & Madison St,Wells St & Evergreen Ave,41.881892,-87.648789,41.906724,-87.63483,member
8DE1C08C93F50859,electric_bike,9/1/2021 16:44,9/1/2021 17:02,Broadway & Cornelia Ave,Ritchie Ct & Banks St,41.94546933,-87.64648033,41.90684583,-87.62663333,member
8DE26C178D3EB7A8,classic_bike,9/1/2021 9:53,9/1/2021 10:01,Franklin St & Illinois St,Ogden Ave & Chicago Ave,41.89102331,-87.63547987,41.89636246,-87.65406127,member
8DE31D77DAD80FD1,classic_bike,9/4/2021 18:39,9/4/2021 18:47,DuSable Lake Shore Dr & Monroe St,DuSable Lake Shore Dr & Monroe St,41.880958,-87.616743,41.880958,-87.616743,member
8DE4D1AAF53BDFCC,classic_bike,9/4/2021 20:38,9/4/2021 20:39,Fairbanks Ct & Grand Ave,Fairbanks Ct & Grand Ave,41.89184737,-87.6205802,41.89184737,-87.6205802,member
8DE5CBBA3A992934,electric_bike,9/4/2021 11:10,9/4/2021 11:24,LaSalle St & Illinois St,LaSalle St & Illinois St,41.89091183,-87.63174067,41.89072233,-87.63165367,casual
8DE649202C159AE4,electric_bike,9/4/2021 13:23,9/4/2021 14:06,,Western Ave & Winnebago Ave,41.9,-87.7,41.91555583,-87.6870745,casual
8DE6847738FC47E5,electric_bike,9/4/2021 14:28,9/4/2021 15:11,,,41.91,-87.62,41.89,-87.61,casual
8DEAD038140E0C59,classic_bike,9/4/2021 20:20,9/4/2021 20:35,Halsted St & Wrightwood Ave,Southport Ave & Roscoe St,41.929143,-87.649077,41.943739,-87.66402,member
8DEBFD04175067C9,electric_bike,9/1/2021 7:16,9/1/2021 7:48,Fairbanks Ct & Grand Ave,DuSable Lake Shore Dr & Belmont Ave,41.892168,-87.62083267,41.94070533,-87.63916583,casual
8DED6EDF8B561510,classic_bike,9/4/2021 22:28,9/4/2021 22:39,Leavitt St & Armitage Ave,Wood St & Milwaukee Ave,41.917805,-87.682437,41.907655,-87.672552,casual
8DEE16CD90D90B54,electric_bike,9/1/2021 5:27,9/1/2021 5:31,,,41.8,-87.59,41.8,-87.6,member
8DEE5A3F9DA23865,classic_bike,9/4/2021 12:19,9/4/2021 12:28,Paulina St & 18th St,Morgan St & 18th St,41.857901,-87.668745,41.858086,-87.651073,member
8DEECCA26AD337DB,classic_bike,9/1/2021 13:08,9/1/2021 13:14,Paulina Ave & North Ave,Cherry Ave & Blackhawk St,41.90985465,-87.66993016,41.907221,-87.655618,member
8DF1BF54D57E2BA2,classic_bike,9/1/2021 11:51,9/1/2021 11:55,State St & Van Buren St,Dearborn St & Monroe St,41.877181,-87.627844,41.88131982,-87.62952092,member
8DF2D1566DCB74E0,electric_bike,9/1/2021 11:02,9/1/2021 11:12,,Broadway & Barry Ave,41.96,-87.65,41.937601,-87.644154,member
8DF31421D4D44170,classic_bike,9/4/2021 2:45,9/4/2021 3:09,DuSable Lake Shore Dr & Wellington Ave,State St & Pearson St,41.93668845,-87.63682902,41.897448,-87.628722,casual
8DF3E4CC1C8F6468,classic_bike,9/4/2021 14:00,9/4/2021 14:21,Theater on the Lake,Elston Ave & Cortland St,41.926277,-87.630834,41.91643343,-87.66674638,casual
8DF455D38D97261B,classic_bike,9/1/2021 17:45,9/1/2021 17:56,Sheffield Ave & Waveland Ave,Damen Ave & Wellington Ave,41.949399,-87.654529,41.93588,-87.67842,member
8DF852CD48E1E860,classic_bike,9/4/2021 16:27,9/4/2021 16:36,DuSable Lake Shore Dr & Monroe St,DuSable Lake Shore Dr & Ohio St,41.880958,-87.616743,41.89257,-87.614492,casual
8DFB3DE22B82482E,electric_bike,9/1/2021 19:17,9/1/2021 20:12,Milwaukee Ave & Grand Ave,Clark St & Wellington Ave,41.89156717,-87.64832183,41.93646533,-87.64777933,casual
8DFCD916FE5FD0F4,classic_bike,9/1/2021 7:39,9/1/2021 8:08,Morgan Ave & 14th Pl,Leavitt St & Division St,41.862378,-87.651062,41.902997,-87.683825,member
8DFD0F2B1A42D6D4,classic_bike,9/4/2021 11:50,9/4/2021 12:05,Racine Ave & Fullerton Ave,Sheffield Ave & Waveland Ave,41.92556258,-87.65840426,41.949399,-87.654529,member
8DFE514928435451,electric_bike,9/4/2021 14:09,9/4/2021 14:11,Leavitt St & Armitage Ave,Milwaukee Ave & Wabansia Ave,41.91779183,-87.68245317,41.912686,-87.68147083,member
8E007753FE7C51E1,classic_bike,9/4/2021 0:08,9/4/2021 0:16,Wilton Ave & Diversey Pkwy,Larrabee St & Webster Ave,41.932418,-87.652705,41.921822,-87.64414,casual
8E00A97EC9994488,classic_bike,9/1/2021 19:44,9/1/2021 19:48,Clark St & Wellington Ave,Broadway & Belmont Ave,41.93649682,-87.64753866,41.940106,-87.645451,member
8E013612B463DA92,electric_bike,9/1/2021 16:39,9/1/2021 17:12,,Pine Grove Ave & Irving Park Rd,41.98,-87.7,41.95417417,-87.64796233,member
8E0187041EBFFA6E,electric_bike,9/1/2021 16:57,9/1/2021 17:09,Bissell St & Armitage Ave,Stave St & Armitage Ave,41.91850383,-87.65224667,41.91778183,-87.691364,casual
8E04679ACE9EA33A,classic_bike,9/1/2021 19:47,9/1/2021 20:08,Theater on the Lake,Streeter Dr & Grand Ave,41.926277,-87.630834,41.892278,-87.612043,casual
8E0895B586D3FDA7,classic_bike,9/4/2021 20:04,9/4/2021 20:40,Clark St & Winnemac Ave,Artesian Ave & Hubbard St,41.97334764,-87.66785547,41.88949182,-87.68821936,member
8E0A6CE0A613857C,electric_bike,9/1/2021 17:01,9/1/2021 17:11,Montrose Harbor,Broadway & Argyle St,41.96397917,-87.6381905,41.973816,-87.65967133,casual
8E0A99A07FEFFAE6,electric_bike,9/4/2021 15:28,9/4/2021 15:43,,,41.9,-87.67,41.91,-87.7,member
8E0DC4F40D92D469,docked_bike,9/4/2021 14:41,9/4/2021 17:58,New St & Illinois St,Michigan Ave & Washington St,41.890847,-87.618617,41.883984,-87.624684,casual
8E10137A4E1F95B8,classic_bike,9/4/2021 1:55,9/4/2021 2:03,Clark St & Armitage Ave,Lincoln Ave & Fullerton Ave,41.918306,-87.636282,41.925905,-87.64926,casual
8E1177CC31E65A7B,electric_bike,9/4/2021 19:12,9/4/2021 19:34,Southport Ave & Waveland Ave,Bernard St & Elston Ave,41.94807617,-87.6640605,41.949883,-87.7139495,member
8E12884D3DBE1C7B,electric_bike,9/4/2021 18:44,9/4/2021 18:45,Lakefront Trail & Wilson Ave,Lakefront Trail & Wilson Ave,41.96581433,-87.64543333,41.96581433,-87.64543333,casual
8E13B6D1DCF10BBB,electric_bike,9/1/2021 10:35,9/1/2021 10:39,,,41.79,-87.6,41.79,-87.59,casual
8E1414D9DEEBB786,electric_bike,9/4/2021 10:23,9/4/2021 10:28,Sheffield Ave & Waveland Ave,Clark St & Newport St,41.9491565,-87.65443383,41.94463717,-87.65473667,member
8E141E2B6E6ECFCD,classic_bike,9/1/2021 16:16,9/1/2021 16:25,Larrabee St & Kingsbury St,Canal St & Adams St,41.897764,-87.642884,41.879255,-87.639904,member
8E1447106C246A81,classic_bike,9/1/2021 16:09,9/1/2021 16:20,St. Clair St & Erie St,Wabash Ave & Wacker Pl,41.89434514,-87.62279838,41.886875,-87.62603,member
8E158943524EA590,classic_bike,9/4/2021 17:09,9/4/2021 17:24,Southport Ave & Wrightwood Ave,Sheffield Ave & Waveland Ave,41.928773,-87.663913,41.949399,-87.654529,casual
8E16DC3B3F98C83B,classic_bike,9/1/2021 13:46,9/1/2021 13:58,Racine Ave & 18th St,Wood St & Taylor St (Temp),41.858166,-87.656495,41.86926522,-87.67373085,member
8E17524D7B77DBD6,classic_bike,9/1/2021 7:58,9/1/2021 8:22,DuSable Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,41.880958,-87.616743,41.892278,-87.612043,member
8E177B2840ED8F04,electric_bike,9/1/2021 22:45,9/1/2021 22:53,,Kedzie Ave & Milwaukee Ave,41.92,-87.69,41.92943283,-87.7077765,member
8E197CB6281622F1,classic_bike,9/1/2021 16:53,9/1/2021 17:11,Wabash Ave & 16th St,Racine Ave & Congress Pkwy,41.860384,-87.625813,41.87464,-87.65703,casual
8E1A164D41677FBA,electric_bike,9/4/2021 20:51,9/4/2021 22:11,,Canal St & Monroe St,41.89,-87.61,41.88159883,-87.63926883,casual
8E1A8BEE2A3F453D,docked_bike,9/1/2021 15:46,9/1/2021 17:08,Woodlawn Ave & Lake Park Ave,Streeter Dr & Grand Ave,41.814093,-87.597005,41.892278,-87.612043,casual
8E1B2B5661643C3E,classic_bike,9/4/2021 14:14,9/4/2021 14:22,Sheffield Ave & Kingsbury St,Wells St & Elm St,41.910522,-87.653106,41.903222,-87.634324,member
8E1D3A7D3C13C3F4,electric_bike,9/4/2021 18:27,9/4/2021 18:41,Green St & Randolph St,Wood St & Milwaukee Ave,41.8836315,-87.64854967,41.907405,-87.672401,casual
8E1D753C4375900A,classic_bike,9/1/2021 22:14,9/1/2021 22:19,Indiana Ave & 31st St,Calumet Ave & 35th St,41.838842,-87.621857,41.831379,-87.618034,casual
8E1DB15EE5F63A18,electric_bike,9/1/2021 18:08,9/1/2021 18:21,Dearborn St & Erie St,Clark St & North Ave,41.89419883,-87.62924567,41.91189983,-87.63206033,casual
8E1DF46937D92F0F,classic_bike,9/1/2021 15:35,9/1/2021 15:45,Clark St & Grace St,Damen Ave & Sunnyside Ave,41.95078,-87.659172,41.96325,-87.679258,casual
8E1E871DD13E79F8,classic_bike,9/4/2021 12:25,9/4/2021 12:32,Museum of Science and Industry,Lake Park Ave & 53rd St,41.79172821,-87.58394501,41.79949429,-87.5864499,casual
8E1EBC51FDFB8103,classic_bike,9/4/2021 1:37,9/4/2021 1:59,Carpenter St & Huron St,Halsted St & Wrightwood Ave,41.894556,-87.653449,41.929143,-87.649077,casual
8E1EFBCA40AE44C7,classic_bike,9/1/2021 18:19,9/1/2021 18:46,Racine Ave & Belmont Ave,Halsted St & Clybourn Ave,41.939743,-87.658865,41.909668,-87.648128,member
8E214F7BA60C149D,classic_bike,9/1/2021 18:19,9/1/2021 18:26,Clark St & Ida B Wells Dr,Wabash Ave & 9th St,41.87593267,-87.63058454,41.870769,-87.625734,casual
8E2292626AF5870C,classic_bike,9/1/2021 22:05,9/1/2021 22:48,Indiana Ave & Roosevelt Rd,Cannon Dr & Fullerton Ave,41.867888,-87.623041,41.92675599,-87.63442878,casual
8E234402748E578A,classic_bike,9/4/2021 14:55,9/4/2021 16:10,Ellis Ave & 60th St,DuSable Lake Shore Dr & Belmont Ave,41.78509715,-87.60107276,41.940775,-87.639192,member
8E2470E8E2664520,electric_bike,9/1/2021 10:15,9/1/2021 10:24,Clark St & Schiller St,St. Clair St & Erie St,41.9080915,-87.63153567,41.89484767,-87.62211,member
8E277382732EECA6,electric_bike,9/1/2021 16:59,9/1/2021 17:13,,,41.82,-87.6,41.79,-87.58,casual
8E295A8AEF76CBDB,classic_bike,9/1/2021 17:39,9/1/2021 17:46,Clinton St & Madison St,Morgan St & Lake St,41.882242,-87.641066,41.88548331,-87.65230486,member
8E29F1A8C4049150,classic_bike,9/1/2021 16:21,9/1/2021 16:30,Paulina St & Flournoy St,Green St & Madison St,41.87295,-87.66913,41.881892,-87.648789,member
8E2A8FFBE1CED782,docked_bike,9/1/2021 19:38,9/1/2021 19:46,Stockton Dr & Wrightwood Ave,Clark St & Armitage Ave,41.93132,-87.638742,41.918306,-87.636282,casual
8E2AF378D762E15A,classic_bike,9/4/2021 18:29,9/4/2021 18:39,Green St & Madison St,Halsted St & Maxwell St,41.881892,-87.648789,41.864883,-87.647071,member
8E2B26AAE6306433,electric_bike,9/4/2021 6:23,9/4/2021 6:39,,Morgan St & Lake St,41.9,-87.69,41.885338,-87.65342217,casual
8E2B35A6CA09B4AD,docked_bike,9/4/2021 13:20,9/4/2021 14:55,Cannon Dr & Fullerton Ave,Lakeview Ave & Fullerton Pkwy,41.926756,-87.634429,41.925858,-87.638973,casual
8E2CC36E499030F8,classic_bike,9/1/2021 17:39,9/1/2021 17:47,Humboldt Blvd & Armitage Ave,St. Louis Ave & Fullerton Ave,41.91751339,-87.70180896,41.9248156,-87.71449506,member
8E2D01A737F831FA,classic_bike,9/4/2021 10:17,9/4/2021 10:20,Western Ave & 24th St,Western Ave & 21st St,41.84847,-87.685109,41.854109,-87.685838,member
8E2DA160F3024460,electric_bike,9/1/2021 21:12,9/1/2021 21:56,Smith Park,Rush St & Superior St,41.8920355,-87.68941033,41.8954995,-87.626761,member
8E2E1EE392E3C5E2,classic_bike,9/4/2021 13:59,9/4/2021 14:43,Clark St & Wellington Ave,Lincoln Park Conservatory,41.93649682,-87.64753866,41.92393131,-87.63582453,casual
8E2EFD6AC79B0D5B,classic_bike,9/1/2021 16:05,9/1/2021 16:28,Michigan Ave & Lake St,Dearborn St & Monroe St,41.886024,-87.624117,41.88131982,-87.62952092,casual
8E314A0558FA5DFC,classic_bike,9/4/2021 21:50,9/4/2021 21:53,Sheridan Rd & Lawrence Ave,Clarendon Ave & Leland Ave,41.969517,-87.654691,41.967968,-87.650001,member
8E33107B368C75B9,electric_bike,9/4/2021 17:27,9/4/2021 17:50,Buckingham Fountain,Stetson Ave & South Water St,41.87630667,-87.62035433,41.88616833,-87.62132283,casual
8E335F195A7F5EF9,classic_bike,9/4/2021 23:37,9/4/2021 23:47,Franklin St & Lake St,Michigan Ave & Washington St,41.885837,-87.6355,41.88398406,-87.62468398,casual
8E34F502CB1046D6,electric_bike,9/1/2021 20:09,9/1/2021 21:23,Campbell Ave & North Ave,Campbell Ave & North Ave,41.91053317,-87.689561,41.91063267,-87.68965017,casual
8E356498ADEAEBBD,classic_bike,9/1/2021 22:37,9/1/2021 22:42,Sheffield Ave & Webster Ave,Wilton Ave & Diversey Pkwy,41.92154,-87.653818,41.932418,-87.652705,member
8E35F0A682F81BE2,classic_bike,9/4/2021 22:22,9/4/2021 22:34,DuSable Lake Shore Dr & Belmont Ave,Sheffield Ave & Waveland Ave,41.940775,-87.639192,41.949399,-87.654529,member
